investor_uuid,permalink,name,entity_def_id,investor_type,investment_count,website
3f14b2f3-3b97-ebde-1573-93fe2e51a3a2,sebastian-dobrincu,Sebastian Dobrincu,person,angel_investor,,
15713cce-e5a7-931a-f0ad-ff15b477d6b1,tom-williams-2,Tom Williams,person,angel_investor,,
d0a6043b-7164-af60-1063-e3314c6d9d95,resolute-vc,Resolute Ventures,organization,venture_capital,,http://www.resolute.vc
5ce64378-cb2d-266f-5719-0cd08e9a0063,liquid2-ventures,Liquid 2 Ventures,organization,venture_capital,,http://liquid2.vc
b765a7e1-742a-e938-a0f2-329f66a011e4,social-capital,Social Capital,organization,venture_capital,,http://www.socialcapital.com
e042a336-304b-0d89-af42-0020d7f4a307,arjun-sethi,Arjun Sethi,person,angel_investor,,
0e356998-37f1-d2b1-b6eb-2b62cf418b3e,bmw-ventures,BMW i Ventures,organization,corporate_venture_capital,,http://www.bmwiventures.com
866d8084-e70a-7535-8603-f5723d11736e,robert-bosch-venture-capital,Bosch Ventures,organization,corporate_venture_capital,,http://www.rbvc.com
4a5dfd0f-9077-de18-20d9-7f27e1e8ee72,massmutual-ventures,MassMutual Ventures,organization,corporate_venture_capital,,http://www.massmutualventures.com/
f27df1b3-ff6c-42f6-afe5-cf55fcd15eef,sentinel-global,Sentinel Global,organization,venture_capital,,https://sentinelglobal.xyz
a08dd843-1fd4-458c-89c5-d09576679836,prefix-capital,Prefix Capital,organization,venture_capital,,https://www.prefixcapital.com
ca2aeac7-66fd-86e8-de1d-a1a8d1a81218,the-westly-group,The Westly Group,organization,venture_capital,,http://www.westlygroup.com
3a6e8ef2-4ab2-4e1d-9e54-75225e015832,swiss-federal-office-of-energy,Swiss Federal office of Energy,organization,government_office,,https://www.bfe.admin.ch/
eff5c268-fe0a-600c-2b0c-f4268f8beff3,massachusetts-clean-energy-center,Massachusetts Clean Energy Center,organization,government_office,,http://www.masscec.com
c0e55514-6e53-affd-2a23-a7de9e1d54ed,elemental-excelerator,Elemental Impact,organization,"accelerator,venture_capital",,https://elementalimpact.com
3796f4d8-084a-bbb4-326e-4f14c9f7e4ba,startup-canada,Startup Canada,organization,accelerator,,http://www.startupcan.ca/
2db23f4c-ba8e-e59d-c409-e995320053b2,nxt-ventures,NXT Ventures,organization,venture_capital,,http://www.nxtventures.com/
622ca137-d7c6-7091-6a7c-af8d39a97f25,tokyo-electric-power,Tokyo Electric Power,organization,,,https://www.tepco.co.jp
35298e27-6f4a-17b1-3300-708b3fdb7aaf,oqal,Oqal,organization,"angel_group,venture_capital",,http://oqal.org/
ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,andreessen-horowitz,Andreessen Horowitz,organization,venture_capital,,http://www.a16z.com
931f7202-91fd-ab26-c07d-06518289ef06,blackrock,BlackRock,organization,"investment_bank,private_equity_firm",,http://www.blackrock.com
fd44c344-e3af-a5da-c703-eca78313d01a,fidelity-investments,Fidelity,organization,investment_bank,,https://www.fidelity.com
38a5e4ae-2053-4a0b-b146-b8753bcda230,green-d-ventures-a230,Green D Ventures,organization,venture_capital,,https://www.avgfunds.com/green-d-ventures/
a34c63f0-c277-3e4b-bbfc-1868ca81596d,menlo-ventures,Menlo Ventures,organization,venture_capital,,http://www.menlovc.com
1c49390f-658e-4d35-8180-baee0e7f0731,nventures-0731,NVentures,organization,corporate_venture_capital,,https://www.nventures.ai
a20d01eb-d73f-4c18-8042-49a17e9df115,radical-ventures,Radical Ventures,organization,venture_capital,,https://www.radical.vc
a8025859-ddd3-a1a4-b92e-8f30965f177a,rock-springs-capital,Rock Springs Capital,organization,"hedge_fund,private_equity_firm,venture_capital",,http://rockspringscapital.com
6d0363b8-edcf-07d2-dc50-cc15adda3ede,t-rowe-price,T. Rowe Price,organization,private_equity_firm,,http://www.troweprice.com
735a53c6-a7ba-2434-d97d-b788536da89d,felicis-ventures,Felicis,organization,venture_capital,,http://www.felicis.com
1563b946-3586-4154-96b4-3e216f162271,harpoon-2271,Harpoon,organization,venture_capital,,http://www.harpoon.vc
da31c86c-85cd-7589-4d5e-2e5deda4f3d3,jazz-venture-partners,Jazz Venture Partners,organization,venture_capital,,http://www.jazzvp.com/
5c66714e-ca64-48ad-5e35-341af7694d34,jeffrey-rothschild,Jeffrey Rothschild,person,angel_investor,,
bc355d05-87ec-e175-64df-d1145b132a80,mark-leslie,Mark Leslie,person,angel_investor,,
f07df049-365e-cd3f-4b91-920e78900a87,open-field-capital,Open Field Capital,organization,venture_capital,,http://www.ofcap.com
97ce45eb-8f70-4e7e-8174-66a38e34c934,propagator-ventures,Propagator Ventures,organization,"micro_vc,venture_capital",,https://www.propagator.vc/
d3b860d3-dfd4-c159-c075-088c842452f2,ulu-ventures,Ulu Ventures,organization,"micro_vc,venture_capital",,http://www.uluventures.com
2ac25cbf-84b5-8299-7059-7d67f16aa9ce,hardware-co-accelerator,Hardware.co,organization,accelerator,,http://hardware.co
689871b7-e1d2-f5ef-4333-86d6232b5667,the-faktory,The Faktory Fund,organization,"accelerator,incubator",,http://www.thefaktory.com/
1dba3896-14ce-25d0-6a7c-5dbff9c66646,founders-co-op,Founders' Co-op,organization,micro_vc,,http://www.founderscoop.com
652b550f-8a81-68f0-3a6d-c328039c38a9,seattle-angel-conference,Seattle Angel Conference,organization,angel_group,,http://www.seattleangelconference.com
8fe7ec7c-cf6e-1b4a-57b3-54cd58141fef,tech-wildcatters,Tech Wildcatters,organization,"accelerator,venture_capital",,http://techwildcatters.com
6efb9171-a87b-212d-f399-b0613da7b1c9,insight-partners,Insight Partners,organization,"private_equity_firm,venture_capital",,http://www.insightpartners.com
6b63634d-ef38-965d-1003-0b1af77c0fe8,equity-group-investments-inc,Equity Group Investments,organization,private_equity_firm,,http://egizell.com
fcc72760-5eb8-a34e-718a-5f0e02ec916f,prism-venture-management,Prism Venture Management,organization,venture_capital,,http://www.prismventure.com
67592674-d627-397f-fcbb-5a422482a2a2,sam-zell,Sam Zell,person,angel_investor,,
0ec8c0ec-c854-4457-9051-eb36f466f139,imagecom-f139,ImageCom,organization,,,
24f7b9f8-40f3-51c3-1e3a-bac7d037a91f,klarman-family-foundation,Klarman Family Foundation,organization,venture_capital,,http://www.klarmanfoundation.org
cada3582-d3e2-69d5-93bd-3a7229dd098d,samsung-ventures,Samsung Ventures,organization,corporate_venture_capital,,http://www.samsungventures.com
f858ee3a-fd80-4329-c506-37e066b31585,takwin-labs,Takwin Ventures,organization,"accelerator,venture_capital",,https://www.takwinventures.com
5eac71d3-59aa-44e1-bc29-5b4e128009e1,credem-banca,Credem Banca,organization,,,https://www.credem.it/
6bcab664-1ffa-28d7-63cd-a4a18e23a5d6,fin-tech-sandbox,FinTech Sandbox,organization,accelerator,,http://fintechsandbox.org/
d1c837a3-85a0-fdc3-218a-7f3f8f37d03c,charles-la,Charles La,person,angel_investor,,
ee9ba502-9a13-4e68-a79e-6e9728b11df9,robert-blake-1df9,Robert Blake,person,angel_investor,,
c0f65932-68a7-64e5-43bc-54d0cffe2cda,susan-brazer,Susan Brazer,person,angel_investor,,
0c378d38-0239-4cb2-bae0-fb52e4feb116,meyer-global,Meyer Global,organization,hedge_fund,,https://www.meyerglobalmgmt.com
b2c57ac6-de2b-4328-10b5-465750ae23f9,impactassets,ImpactAssets,organization,hedge_fund,,http://impactassets.org/
fcacbdc0-3e15-0394-a96b-d0642c09ca4c,stephen-roulac,Stephen Roulac,person,angel_investor,,
8acedac1-a025-7d7a-96e9-131199c25ca7,government-of-united-states-of-america,Government of United States of America,organization,government_office,,https://www.usa.gov
dc7fc343-2884-5489-8127-9e3ed9f88349,village-global-2,Village Global,organization,"micro_vc,venture_capital",,http://www.villageglobal.com
7c89c961-66e5-e4b1-9d22-b5ccbc36f4cd,startupbootcamp-berlin-smart-transportation-and-energy,Startupbootcamp Smart Transportation & Energy Berlin,organization,accelerator,,http://www.startupbootcamp.org/accelerator/berlin
1f669b9f-a63d-378f-2097-5fda58d0d1bd,erik-peterson,Erik Peterson,person,angel_investor,,
a1161509-9420-32b8-ea93-bd2587c4eefe,microsoft-ventures-accelerator-seattle,Microsoft Accelerator Seattle,organization,accelerator,,https://www.microsoftaccelerator.com/locations/seattle
cbab8be8-e1c4-86cc-6e05-6ffe456e7344,you-is-now-accelerator-2,YOU IS NOW Accelerator,organization,"accelerator,incubator",,http://accelerator.youisnow.com/
3f6ae2d7-f641-74dd-23f5-81413660fa29,toba-capital,Toba Capital,organization,venture_capital,,http://tobacapital.com
7475db43-36a9-414d-f7a9-b92b78bae47b,partech,Partech,organization,venture_capital,,https://partechpartners.com
324b6d0d-bbda-7292-563f-fa74e57c8ddb,taver-capital-partners,Taver Capital Partners,organization,venture_capital,,http://taver.capital/
e7a1df00-0943-33cc-d451-8c2c6eae12e5,altair,AltaIR Capital,organization,venture_capital,,http://www.altair.vc
ddacc266-31cb-864c-5df8-94f401101652,zpark-venture,Amino Capital,organization,"accelerator,venture_capital",,http://www.aminocapital.com
26d6b76e-b04a-b20f-0eae-340dd2f5ee28,aarp,AARP,organization,,,http://www.aarp.org
2d4d1284-3a07-4a3a-a41a-9cb077c5d5bb,betsy-hambrecht,Betsy Hambrecht,person,angel_investor,,
f9ad0376-0e17-4b9f-8c09-76c7a52b94da,bill-hambrecht-94da,Bill Hambrecht,person,angel_investor,,
008d0234-dc7f-4bcf-bea7-d1cc16a1a39c,brooks-hill-partners,Brooks Hill Partners,organization,venture_capital,,https://www.brookshillpartners.com/
7fb49a92-72d0-6154-f8d9-f29e3804ca77,goahead-ventures,GoAhead Ventures,organization,venture_capital,,https://www.goaheadvc.com
544a7598-0adf-4808-af53-0de32295cad4,inhealth-ventures,InHealth Ventures,organization,micro_vc,,https://www.inhealth.vc/
a717fa3a-69b7-7b03-264b-15a933b2c3ab,oca-ventures,OCA Ventures,organization,venture_capital,,http://www.ocaventures.com
cb01ca18-9a4e-3b9a-779c-65fb6a14aadd,pillar-companies-2,Pillar VC,organization,venture_capital,,http://pillar.vc/
6ea2baf5-90ab-183d-ffa0-48c92d99146f,portfolia,Portfolia,organization,venture_capital,,https://www.portfolia.co
fdf523ba-ae87-c0c7-2993-08a8042074bd,revtech-accelerator,RevTech Ventures,organization,venture_capital,,https://revtechventures.com
737b02d7-992c-4c03-853c-de42b51f73c2,two-lanterns-venture-partners,Two Lanterns Venture Capital,organization,venture_capital,,https://www.2l.vc/
db8b8af4-c812-f357-2bfe-890ca7225911,plug-and-play-insurance-accelerator,Plug and Play Insurtech,organization,accelerator,,http://plugandplaytechcenter.com/insurance/
b94e0fd4-8fd5-4b55-861f-a8800ae12f6a,tbd-angels,TBD Angels,organization,angel_group,,https://tbdangels.com/
de29c3f6-5a17-4fff-812c-296e67933487,maccabee-ventures,Maccabee Ventures,organization,venture_capital,,https://www.maccabee.vc
13f1a651-3756-6fbb-e731-73121aff7d33,arkitekt-ventures,Arkitekt Ventures,organization,venture_capital,,https://www.arkitektventures.com
c2062466-0527-29d6-13f7-f6f12bce1dcd,bantam-group,Bantam Group,organization,"angel_group,venture_capital",,http://www.bantamgroup.com/
8451485f-9512-d2ec-79b3-6153f92eacd0,mit-venture-mentoring-service-mit-vms,MIT Venture Mentoring Service (MIT VMS),organization,university_program,,https://vms.mit.edu/
062c1ac2-e9ae-f099-6314-c92d6c1c11b2,ps27-ventures,PS27 Ventures,organization,venture_capital,,http://www.ps27ventures.com
34f2281a-9b3b-496c-d228-3002f89742c2,moneta-ventures,Moneta Ventures,organization,venture_capital,,https://www.moneta.vc
9741fb4f-b865-40e6-bb7b-a26390d0aec3,sattar-ventures,Sattar Ventures,organization,venture_capital,,
12049445-af30-48e1-a579-fad5c46cab13,trajectory-ventures,Trajectory Ventures,organization,"family_investment_office,micro_vc,syndicate,venture_capital",,https://TrajectoryVentures.VC
b1220fef-b074-4177-3a7b-0a442503e80b,rugged-ventures,Rugged Ventures,organization,"micro_vc,venture_capital",,http://www.rugged.vc/
110bbe28-fd8f-5ce3-7185-f1db8afb4cc0,skyway-fund,Skyway Fund,organization,venture_capital,,
a270190c-b2bc-b9ba-b3f9-4877717c83df,engage-ventures-2,Engage,organization,venture_capital,,https://engage.vc/
14065cac-2ef9-ca95-c08d-cd51bf53eb5f,fulcrum-equity-partners,Fulcrum Equity Partners,organization,private_equity_firm,,http://www.fulcrumep.com
1478e9cb-cbc3-4b37-8def-1da5d3c1b306,bigfoot-capital,Bigfoot Capital,organization,venture_debt,,https://www.bigfootcap.com
27d510b1-8945-4e1e-bfb7-e06566f79db2,steins-co,Steins & Co,organization,private_equity_firm,,http://steins.co
268ae789-490b-4b9b-8e07-07758f008695,york-ie,York IE,organization,"angel_group,venture_capital",,https://york.ie
9ace5668-9a18-4bb6-8c20-d3b28fd12052,feenix-venture-partners-llc,Feenix Venture Partners LLC,organization,venture_debt,,https://www.feenixpartners.com/
92ccc857-3030-7543-046a-1027bb19106f,peak-opportunity-partners-2,Peak Opportunity Partners,organization,angel_group,,https://www.peak.partners
6746b4ea-a3b4-a797-e3b1-136cf860d8e5,reimagined-ventures,Reimagined Ventures,organization,family_investment_office,,http://www.reimaginedventures.com/
5e1d0200-f444-6612-14dd-23369669c0e1,social-starts,Social Starts,organization,"micro_vc,venture_capital",,http://socialstarts.com
56d8a1bd-4ce8-f1b7-cd04-1d1f3c88ef9e,gambit-ventures,Gambit Ventures,organization,"micro_vc,venture_capital",,http://meetgambit.com/
c0d0e5c7-0741-6dd5-e48a-917790db9136,milestone-venture-partners,Activate Venture Partners,organization,"micro_vc,venture_capital",,https://www.activatevp.com/
06cce27d-1445-b422-5def-6318f9054a53,brave-media-ventures,BRaVe Media Ventures,organization,venture_capital,,http://braveventures.com
0aa6db66-35bc-7127-089e-c7b5aec83743,brave-ventures,Brave Ventures,organization,venture_capital,,http://www.brave.ventures
b82aad31-b907-edbc-6b6e-ee2af35688b5,kec-ventures,KEC Ventures,organization,venture_capital,,http://kecventures.com
44ca32b2-088c-ff58-99ce-56bc5ef41137,rubicon-venture-capital,Rubicon Venture Capital,organization,venture_capital,,http://www.rubicon.vc
83a53cbe-e4a0-e2f2-940d-c68d8cf9e802,sierra-wasatch-capital,Sierra Wasatch Capital,organization,venture_capital,,http://www.sierrawasatch.com
0cf68fbe-5671-5f17-5267-b4c1d8c399e0,vayner-rse,Vayner/RSE,organization,micro_vc,,http://vaynerrse.com/
62b8f2ec-c6d7-2c6e-0e25-ff1258bb39bb,corsair-venture-fund-llc,Corsair Venture Fund LLC,organization,venture_capital,,
9ff96290-60e1-957d-657a-06515c4088d3,shaula-alexander-yemini,Shaula Alexander Yemini,person,angel_investor,,
2431c782-aac0-8100-4ef5-d5173690a4d1,windforce-ventures,Windforce Ventures,organization,"micro_vc,venture_capital",,http://windforceventures.com
0daef268-9d2c-d148-48e6-0c6d4c2fabb5,ben-davenport,Ben Davenport,person,angel_investor,,
a3c98779-5a4f-af82-8f51-c1a94cf4c31e,julia-popowitz,Julia Popowitz,person,angel_investor,,
6208136d-8ea9-1caf-e197-fae8098047b0,sarah-imbach,Sarah Imbach,person,angel_investor,,
483ccaa3-d2f7-06ad-7175-efc85f445f1b,signal-fire,SignalFire,organization,venture_capital,,http://www.signalfire.com
5c975cf1-996e-9b9f-94ee-6eb62bdaf1af,steven-baker-2,Steven Baker,person,angel_investor,,
545cad3a-b14a-d010-381f-239560cce1d9,tom-friel,Tom Friel,person,angel_investor,,
f4bac805-b324-4549-bfb6-76fb9f020abc,jai-mahtani,Jai Mahtani,person,angel_investor,,
522c9960-41d4-4483-b4e8-6b9bbe6bfaff,sudeep-ramnani,Sudeep Ramnani,person,angel_investor,,
0376b4c0-3cd7-4174-a653-94f3552c1f5b,colibri-equity-management,Colibri Equity Management,organization,venture_capital,,https://colibriequity.vc/
7e95c922-3e05-4daf-a0c2-64a2cf0c6e21,qbe-ventures,QBE Ventures,organization,corporate_venture_capital,,https://www.qbe.com/ventures
11fddf2a-983e-425c-945f-f979df73dc43,rwt-horizons,RWT Horizons,organization,corporate_venture_capital,,https://rwthorizons.com/ 
bde4a852-3bef-4978-8e02-4b2d32e96094,the-penfed-foundation,The PenFed Foundation,organization,"accelerator,entrepreneurship_program,venture_capital",,https://penfedfoundation.org/
79d6285c-324b-1c87-fbf8-2ccd0088a0ed,american-family-ventures,American Family Ventures,organization,venture_capital,,http://amfamventures.com/
2b1f194c-58b2-6594-5090-aef791a13bcd,liberty-mutual-strategic-ventures,Liberty Mutual Strategic Ventures,organization,corporate_venture_capital,,http://libertymutual.com/strategicventures
b153bd8c-99b7-bb8d-5723-7d1dc3dad0a3,moderne-ventures,Moderne Ventures,organization,"accelerator,private_equity_firm,venture_capital",,http://www.moderneventures.com
459b0b0d-eae2-e063-6f65-69e85c913348,muckercapital,Mucker Capital,organization,"accelerator,venture_capital",,https://www.mucker.com/
4710cdd6-d892-39ad-c10a-fe217e5cb7ca,softbank-ventures-korea,SBVA,organization,venture_capital,,https://sbvacorp.com
4e1b770d-774e-4fd1-81a7-e197d1029f7e,strata-equity-group,Strata Equity Group,organization,private_equity_firm,,https://www.strataequity.com/
70e512aa-9bfd-4b8d-bc33-5ff4a1bd1516,transform-capital-1516,Transform Capital,organization,venture_capital,,https://www.transform-cap.com
199d9e2f-bf2c-4b25-8fee-1f82b19ec85e,westerly-winds,Westerly Winds,organization,"private_equity_firm,venture_capital",,https://www.westerly-winds.com/
d1b19528-b671-8910-b00a-347002e8a0c4,wildcat-venture-partners,Wildcat Venture Partners,organization,venture_capital,,http://wildcat.vc
3d359e43-c360-4584-8568-bc4c5bc50807,michael-thiel,Michael Thiel,person,angel_investor,,
85319c86-f5f7-02ee-3a57-c358cfa5b98c,constance-freedman,Constance Freedman,person,angel_investor,,
089e2f4e-5b16-b5ef-8834-3a40302de5ac,gaing,Gaingels,organization,"syndicate,venture_capital",,https://gaingels.com
56e40f50-97c7-2a77-255d-1d97d5f30646,500-startups,500 Global,organization,"accelerator,angel_group,investment_bank,micro_vc,venture_capital",,http://500.co
6ce87e15-95e0-8387-2687-5640329db6bb,american-family-insurance,American Family Insurance,organization,,,http://www.amfam.com
87a560d8-1e4a-b8e0-3d65-0a01c461ef06,clocktower-technology-ventures,Clocktower Technology Ventures,organization,"corporate_venture_capital,micro_vc",,http://www.clocktowerventures.com
947f5af0-1a7f-e6a9-5e60-e109ce843c11,hivers-and-strivers,Hivers and Strivers,organization,venture_capital,,http://hiversandstrivers.com
d768252d-d429-3dde-278a-28d32d7ab245,grant-van-cleve,Grant Van Cleve,person,angel_investor,,
c06fab5e-2646-a238-a280-1ce83e63f507,tech-coast-angels,TCA Venture Group,organization,angel_group,,http://www.techcoastangels.com
a3a668e9-bef9-3826-78d8-7732bd59f5d1,reinsurance-group-of-america,Reinsurance Group Of America,organization,,,http://www.rgare.com
cade8e0c-1c7a-c55c-b311-63bc982fa40c,fusion-la,Fusion,organization,"accelerator,venture_capital",,https://www.fusion-vc.com/
8e357cfb-d39b-414a-b593-a1a705b34f5b,ibex-investors,Ibex Investors,organization,"hedge_fund,venture_capital",,https://www.ibexinvestors.com
c4f5120a-9b42-683a-28c3-31a0c44cc690,prof-amnon-shashua,Amnon Shashua,person,angel_investor,,
730ba9ad-58bc-d956-670b-90a449f8c84b,mivtahim-israels-largest-pension-fund,Menora Mivtachim,organization,private_equity_firm,,http://menora.co.il
